MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NoBasement,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NoBasement,BsmtFinType2_Rec,BsmtFinType2_Unf,TotalPorchSF,TotalArea,LivingToLotRatio,TotalFinSF,RemodAge,GarageAge,IsNew,IsRemodeled,OverallScore,HasFireplace,HasPool,HasGarage,HasBsmt,Has2ndFloor,IsPaved
160,RL,36.0,2448,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,Wd Shng,106.0,4,3,PConc,4,3,0,191,GasA,5,Y,SBrkr,0,1,0,2,1,2,1,4,6,Typ,0,BuiltIn,RFn,2,3,3,Y,0,0,10,WD,Normal,154000,False,True,False,False,False,False,False,False,False,False,False,True,27,2864,0.6642156862745098,2199,4,5.0,0,1,6.3999999999999995,0,0,1,1,1,1
60,RL,56.0,20431,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,CemntBd,CmentBd,870.0,5,3,PConc,5,3,0,438,GasA,5,Y,SBrkr,0,1,0,2,1,4,1,5,10,Typ,5,Attchd,Fin,3,3,3,Y,0,0,4,New,Partial,437154,False,True,False,False,False,False,False,False,False,False,False,True,0,5282,0.1335225882237776,4138,0,0.0,0,1,7.8,1,0,1,1,1,1
120,RL,68.0,7820,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,362.0,5,3,PConc,5,3,0,1869,GasA,5,Y,SBrkr,0,0,0,2,0,2,1,5,6,Typ,4,Attchd,RFn,2,3,3,Y,210,0,12,New,Partial,318061,False,False,False,False,False,True,False,False,False,False,False,True,54,4355,0.23900255754475702,1869,0,0.0,1,0,7.8,1,0,1,1,0,1
120,RL,,5271,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,PConc,4,3,3,371,GasA,4,Y,SBrkr,0,1,0,1,1,2,1,4,6,Typ,3,Attchd,RFn,2,3,3,Y,0,0,12,WD,Abnorml,190000,False,True,False,False,False,False,False,False,False,False,False,True,264,3351,0.2756592676911402,2535,20,20.0,0,0,6.3999999999999995,1,0,1,1,0,1
50,RL,60.0,9084,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,2,1,0,GasA,3,N,SBrkr,0,0,1,1,0,3,1,3,5,Typ,0,Detchd,Unf,1,3,2,Y,48,0,3,ConLw,Normal,95000,False,False,True,False,False,False,False,False,False,False,True,False,0,1927,0.12230295024218406,1727,58,67.0,0,1,5.3,0,0,1,1,1,1
30,RM,60.0,8520,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,BrkTil,3,3,0,624,GasA,4,Y,SBrkr,0,0,0,1,0,2,1,3,5,Typ,0,Detchd,Unf,2,3,3,Y,106,0,5,WD,Normal,105900,False,False,False,False,False,True,False,False,False,False,False,True,0,1828,0.08450704225352113,720,7,5.0,0,1,6.6,0,0,1,1,0,1
50,RL,60.0,8400,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,MetalSd,0.0,3,3,CBlock,3,3,0,552,GasA,5,Y,SBrkr,0,0,0,1,0,2,1,3,6,Typ,4,Attchd,Unf,1,3,3,Y,0,0,6,WD,Normal,140000,False,False,True,False,False,False,False,False,False,False,False,True,108,2775,0.18988095238095237,1983,6,66.0,0,1,5.699999999999999,1,0,1,1,1,1
20,RL,105.0,11249,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,4,PConc,4,4,0,322,GasA,5,Y,SBrkr,0,1,0,2,0,3,1,4,6,Typ,0,Attchd,RFn,2,3,3,Y,0,0,8,WD,Normal,177500,False,False,False,False,False,False,True,False,False,False,False,False,26,2921,0.10667614899102143,2078,12,12.0,0,0,5.699999999999999,0,0,1,1,0,1
20,RL,,9248,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,106.0,3,3,PConc,4,3,0,598,GasA,4,Y,SBrkr,0,1,0,2,0,3,1,4,6,Typ,0,Attchd,RFn,2,3,3,Y,120,0,7,WD,Normal,173000,False,True,False,False,False,False,False,False,False,False,False,True,26,2725,0.126189446366782,1727,17,17.0,0,0,5.999999999999999,0,0,1,1,0,1
120,RM,44.0,4224,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,0.0,3,3,PConc,4,3,0,268,GasA,3,Y,SBrkr,0,1,0,1,1,3,1,3,6,Typ,1,Attchd,Fin,2,3,3,Y,536,0,8,WD,Normal,134000,False,False,False,False,False,False,False,False,False,False,False,True,90,2812,0.2703598484848485,2016,31,31.0,0,0,5.0,1,0,1,1,0,1
80,RL,92.0,6930,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,ImStucc,120.0,3,3,CBlock,3,3,2,468,GasA,5,Y,FuseF,0,0,1,1,0,3,1,4,6,Min2,0,BuiltIn,Unf,1,3,3,Y,168,0,7,WD,Abnorml,130000,True,False,False,False,False,False,False,False,False,False,True,False,294,2702,0.1950937950937951,1946,48,48.0,0,0,4.7,0,0,1,1,0,1
60,RL,78.0,12011,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,530.0,4,3,PConc,4,3,2,130,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,4,7,Typ,3,Attchd,RFn,2,3,3,Y,208,0,6,WD,Normal,280000,False,True,False,False,False,False,False,False,False,False,False,True,449,3602,0.16018649571226376,2880,8,8.0,0,0,7.1,1,0,1,1,1,1
85,RL,,7540,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,4,3,2,115,GasA,5,Y,SBrkr,0,1,0,1,0,2,1,3,5,Typ,3,Attchd,RFn,2,3,3,Y,0,0,6,WD,Normal,156000,False,True,False,False,False,False,False,False,False,False,False,True,192,2270,0.12095490716180371,1685,29,29.0,0,0,5.999999999999999,1,0,1,1,0,1
50,RL,,9144,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,484,GasA,4,Y,SBrkr,0,1,0,1,0,3,1,3,8,Typ,0,Detchd,Unf,1,3,3,N,0,0,7,WD,Normal,145000,False,False,False,False,True,False,False,False,False,False,False,True,0,2628,0.164588801399825,1904,26,68.0,0,1,5.0,0,0,1,1,1,1
85,RL,64.0,7301,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,500.0,4,3,Slab,0,0,0,0,GasA,5,Y,SBrkr,0,0,0,3,0,4,1,4,7,Typ,5,BuiltIn,RFn,2,3,3,Y,0,0,7,ConLD,Normal,198500,False,False,False,True,False,False,False,False,False,True,False,False,177,2594,0.26325160936857966,1922,6,6.0,0,0,6.3999999999999995,1,0,1,0,1,1
160,RM,21.0,1680,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,510.0,3,3,CBlock,3,3,0,321,GasA,4,Y,SBrkr,0,0,0,1,1,2,1,4,5,Typ,0,Detchd,Unf,1,3,3,Y,250,0,5,WD,Normal,118000,False,False,False,False,False,False,False,False,False,False,False,True,0,1734,0.5875,1149,2,37.0,0,1,6.6,0,0,1,1,1,1
60,RL,,18800,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,120.0,3,3,PConc,4,3,1,84,GasA,3,Y,SBrkr,0,1,0,2,1,3,1,3,6,Typ,3,Attchd,Fin,2,3,3,Y,306,0,7,WD,Normal,190000,False,True,False,False,False,False,False,False,False,False,False,True,111,2936,0.08372340425531914,2286,30,30.0,0,0,5.699999999999999,1,0,1,1,1,1
70,RM,59.0,10690,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,0.0,3,4,CBlock,3,2,0,216,GasA,4,Y,FuseA,0,0,0,1,0,3,1,3,6,Typ,0,Detchd,Unf,1,3,2,Y,0,0,7,WD,Normal,147000,False,False,False,False,True,False,False,False,False,False,False,True,346,2484,0.1257249766136576,1800,12,45.0,0,1,5.6,0,0,1,1,1,1
20,RL,,9500,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,247.0,3,3,CBlock,4,3,0,785,GasA,4,Y,SBrkr,0,1,0,1,1,3,1,3,6,Typ,4,Attchd,RFn,2,3,3,Y,0,0,7,WD,Normal,159000,True,False,False,False,False,False,False,False,False,False,False,True,261,3302,0.14673684210526317,2003,46,46.0,0,0,5.699999999999999,1,0,1,1,0,1
80,RL,101.0,9150,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,Tar&Grv,Plywood,Plywood,305.0,3,3,CBlock,4,3,3,728,GasA,4,Y,SBrkr,0,0,1,1,0,3,1,3,6,Typ,4,Basment,RFn,1,3,3,Y,64,0,12,WD,Normal,165000,False,True,False,False,False,False,False,False,False,False,False,True,110,2826,0.15639344262295082,1802,46,46.0,0,0,5.699999999999999,1,0,1,1,0,1
20,RL,78.0,7800,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,200.0,3,3,PConc,3,3,0,728,GasA,4,Y,SBrkr,0,0,0,1,0,2,1,3,7,Typ,4,Attchd,Fin,1,3,3,Y,0,0,3,WD,Normal,132000,False,False,True,False,False,False,False,False,False,False,False,True,98,2780,0.16256410256410256,1808,56,56.0,0,0,5.3,1,0,1,1,0,1
20,RL,,9830,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,4,CBlock,3,3,0,733,GasA,5,Y,SBrkr,0,1,0,1,0,3,1,4,7,Typ,4,Detchd,Fin,2,3,3,Y,364,0,3,WD,Normal,162000,False,False,False,False,False,False,False,False,False,False,True,False,199,2926,0.1309257375381485,1617,4,13.0,0,1,5.6,1,0,1,1,0,1
60,RL,,8121,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,0,953,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,3,7,Typ,3,Attchd,RFn,2,3,3,Y,100,0,1,WD,Normal,172400,False,False,False,False,False,True,False,False,False,False,False,True,40,3077,0.20490087427656692,1664,6,6.0,0,0,5.699999999999999,1,0,1,1,1,1
50,RL,80.0,17120,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,0.0,3,3,CBlock,0,0,0,0,GasA,3,Y,SBrkr,0,0,0,2,0,4,1,3,7,Min2,4,Detchd,Fin,2,3,3,N,0,0,7,WD,Normal,134432,False,False,False,True,False,False,False,False,False,True,False,False,59,2268,0.0927570093457944,1588,49,17.0,0,0,4.0,1,0,1,0,1,1
120,RL,50.0,7175,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,4,3,0,0,GasA,3,Y,SBrkr,0,1,0,1,0,2,1,3,4,Typ,0,Attchd,Unf,1,3,3,Y,353,0,2,WD,Normal,125000,False,False,False,False,False,False,False,False,True,False,False,False,90,1760,0.10480836236933798,1496,26,26.0,0,0,5.699999999999999,0,0,1,1,0,1
20,RL,79.0,10634,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,PConc,3,3,0,0,GasA,3,Y,SBrkr,0,1,0,1,0,3,1,3,5,Min2,0,Attchd,Unf,1,3,3,Y,66,0,11,WD,Normal,123000,True,False,False,False,False,False,False,False,True,False,False,False,0,2197,0.12403611058867782,1927,56,56.0,0,0,5.3,0,0,1,1,0,1
60,RL,65.0,8200,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,847,GasA,5,Y,SBrkr,0,0,0,2,1,4,1,4,8,Typ,4,BuiltIn,Fin,2,3,3,Y,100,0,7,WD,Normal,219500,False,False,False,False,False,True,False,False,False,False,False,True,48,3209,0.23512195121951218,1928,3,4.0,0,1,6.3999999999999995,1,0,1,1,1,1
30,RL,,10020,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,BrkTil,2,1,3,333,GasA,4,N,FuseA,0,1,0,0,1,1,1,2,4,Maj1,0,,,0,0,0,Y,0,0,3,WD,Normal,61000,True,False,False,False,False,False,False,False,False,False,False,True,0,1587,0.09021956087824351,1254,59,,0,1,1.0,0,0,0,1,0,1
85,RL,57.0,8846,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,572,GasA,5,Y,SBrkr,0,0,0,1,0,2,1,3,5,Typ,0,Detchd,Unf,2,3,3,Y,0,0,7,WD,Normal,148000,False,True,False,False,False,False,False,False,False,False,False,True,0,2360,0.10332353606149672,1212,10,8.0,0,0,5.0,0,0,1,1,0,1
60,FV,102.0,11143,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,0.0,4,3,PConc,4,3,0,1580,GasA,5,Y,SBrkr,0,0,0,3,0,4,1,4,8,Typ,4,Attchd,RFn,2,3,3,Y,159,0,12,WD,Normal,340000,False,False,False,False,False,True,False,False,False,False,False,True,214,4656,0.2213048550659607,2466,2,3.0,0,1,7.1,1,0,1,1,1,1
20,RL,88.0,11394,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,350.0,4,3,PConc,5,3,2,411,GasA,5,Y,SBrkr,0,1,0,1,1,1,1,5,8,Typ,5,Attchd,Fin,3,3,3,Y,113,0,6,New,Partial,394432,False,True,False,False,False,False,False,False,False,False,False,True,0,4546,0.1628927505704757,3301,0,0.0,1,0,6.8999999999999995,1,0,1,1,0,1
60,RL,60.0,8123,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,16.0,3,3,PConc,4,3,0,982,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,3,7,Typ,3,Attchd,Fin,2,3,3,Y,100,0,6,WD,Normal,179000,False,False,False,False,False,True,False,False,False,False,False,True,63,3245,0.2215930075095408,1800,9,9.0,0,0,5.699999999999999,1,0,1,1,1,1
50,RL,50.0,5000,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,0.0,3,3,BrkTil,3,3,0,808,GasA,3,Y,SBrkr,0,0,0,2,0,3,1,4,6,Typ,4,Detchd,Unf,1,3,3,Y,0,0,5,WD,Normal,127000,False,False,True,False,False,False,False,False,False,False,False,True,242,3025,0.3382,1909,60,86.0,0,1,5.3,1,0,1,1,1,1
20,FV,60.0,7200,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,4,0,1293,GasA,5,Y,SBrkr,0,1,0,2,0,2,1,4,5,Typ,4,Attchd,RFn,2,3,3,Y,216,0,8,New,Partial,187750,False,False,False,False,False,True,False,False,False,False,False,True,121,3166,0.18069444444444444,1301,0,0.0,1,0,6.3999999999999995,1,0,1,1,0,1
60,RL,79.0,9245,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,939,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,8,Typ,0,Attchd,RFn,2,3,3,Y,144,0,4,WD,Normal,213500,False,False,False,False,False,True,False,False,False,False,False,True,53,3375,0.19437533802055165,1797,1,1.0,0,0,6.3999999999999995,0,0,1,1,1,1
45,RH,60.0,9000,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,2,2,0,784,GasA,3,N,FuseA,0,0,0,1,0,2,1,3,5,Typ,0,Detchd,Unf,2,2,2,N,0,0,10,WD,Normal,76000,False,False,False,False,False,True,False,False,False,False,False,True,91,1928,0.08711111111111111,784,59,59.0,0,1,5.1,0,0,1,1,0,1
60,RL,,53107,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,PConc,4,3,2,595,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,4,9,Typ,2,Attchd,Fin,2,3,3,Y,216,0,6,WD,Normal,240000,False,True,False,False,False,False,False,False,False,False,False,True,231,4034,0.036774813113148924,2938,15,15.0,0,0,5.699999999999999,1,0,1,1,1,1
120,RL,43.0,3182,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,16.0,4,3,PConc,4,3,0,1232,GasA,5,Y,SBrkr,0,0,0,2,0,2,1,4,6,Typ,3,Attchd,Fin,2,3,3,Y,146,0,4,WD,Normal,192000,False,True,False,False,False,False,False,False,False,False,False,True,164,2955,0.3988057825267128,1293,5,6.0,0,1,7.1,1,0,1,1,0,1
50,RL,58.0,8410,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,Gambrel,CompShg,Wd Sdng,VinylSd,0.0,3,2,PConc,3,3,0,658,GasA,3,Y,SBrkr,0,0,0,1,0,5,1,3,8,Typ,0,,,0,0,0,N,0,0,5,WD,AdjLand,81000,False,False,False,False,False,True,False,False,False,False,False,True,151,1842,0.14078478002378123,1184,10,,0,1,4.4,0,0,0,1,1,1
80,RL,72.0,7200,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Hip,CompShg,MetalSd,MetalSd,255.0,3,3,CBlock,3,3,2,410,GasA,5,Y,SBrkr,0,1,0,1,0,3,1,3,6,Typ,2,Detchd,Unf,1,3,3,Y,296,0,10,WD,Abnorml,125000,False,False,False,False,False,False,False,False,False,False,False,True,0,2518,0.15625,1756,33,32.0,0,0,5.999999999999999,1,0,1,1,0,1
20,RL,93.0,9382,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,125.0,4,3,PConc,4,3,0,1468,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,6,Typ,0,Attchd,RFn,2,3,3,Y,120,0,7,WD,Normal,191000,False,False,False,False,False,True,False,False,False,False,False,True,25,3524,0.15764229375399702,1479,8,9.0,0,1,6.3999999999999995,0,0,1,1,0,1
60,RL,96.0,12474,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,272.0,5,3,PConc,5,3,2,402,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,5,9,Typ,5,BuiltIn,Fin,3,3,3,Y,196,0,8,New,Partial,426000,False,True,False,False,False,False,False,False,False,False,False,True,134,4860,0.18694885361552027,3612,0,0.0,0,1,8.5,1,0,1,1,1,1
50,RL,50.0,8405,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,4,0,229,GasA,5,Y,SBrkr,0,1,0,1,0,4,1,3,7,Typ,0,Detchd,Unf,1,3,3,Y,0,0,4,WD,Normal,119000,False,False,False,False,True,False,True,False,False,False,False,False,242,2612,0.16264128494943486,1999,58,30.0,0,1,5.9,0,0,1,1,1,1
60,RL,71.0,12209,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,5,3,0,114,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,4,7,Typ,3,BuiltIn,Fin,2,3,3,Y,125,0,6,WD,Normal,215000,False,False,False,False,False,False,False,False,False,False,False,True,192,3325,0.1606192153329511,2651,7,8.0,0,1,5.699999999999999,1,0,1,1,1,1
20,RL,,8339,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,Slab,0,0,0,0,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,5,Typ,0,Attchd,RFn,1,3,3,Y,0,1200,7,WD,Normal,106500,False,False,False,True,False,False,False,False,False,True,False,False,0,1176,0.10576807770715912,882,48,48.0,0,0,5.6,0,0,1,0,0,1
30,RL,,7446,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,0.0,3,3,CBlock,3,3,0,522,GasA,3,Y,FuseA,0,0,0,1,0,2,1,3,4,Typ,3,,,0,0,0,Y,0,0,4,WD,Abnorml,100000,False,False,False,False,True,False,False,False,False,False,False,True,0,1576,0.10582863282299221,1054,56,,0,1,4.3,1,0,0,1,0,1
50,RL,60.0,10134,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,735,GasA,4,Y,FuseA,0,0,0,1,0,2,1,3,5,Typ,0,Detchd,Unf,1,3,3,Y,0,0,7,WD,Normal,109000,False,False,False,False,False,True,False,False,False,False,False,True,39,2009,0.10203276100256561,1034,57,67.0,0,1,5.3,0,0,1,1,1,1
20,RL,68.0,9571,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,2,405,GasA,3,Y,SBrkr,0,1,0,1,0,3,1,3,6,Typ,0,Attchd,Unf,1,3,3,Y,44,0,6,WD,Normal,129000,True,False,False,False,False,False,False,False,False,False,False,True,0,2884,0.11952774004806185,1883,54,54.0,0,0,5.3,0,0,1,1,0,1
20,RL,60.0,7200,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,2,117,GasA,3,Y,SBrkr,0,0,0,1,0,2,1,3,6,Typ,0,Detchd,RFn,2,3,3,Y,215,0,9,WD,Normal,123000,False,False,False,False,True,False,False,False,False,False,False,True,0,2388,0.12416666666666666,1671,37,24.0,0,0,5.0,0,0,1,1,0,1
60,RL,69.0,7590,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,288.0,3,3,CBlock,3,3,0,324,GasA,3,Y,SBrkr,0,0,0,2,0,4,1,3,8,Typ,3,Attchd,RFn,1,3,3,Y,0,0,7,WD,Normal,169500,False,False,False,False,False,False,False,False,False,False,False,True,168,2940,0.23873517786561266,2352,45,45.0,0,0,5.0,1,0,1,1,1,1
30,RM,60.0,8967,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,2,BrkTil,2,1,0,961,GasA,4,Y,Mix,0,0,0,1,0,2,1,3,6,Maj2,0,Detchd,Unf,1,1,1,N,0,0,11,WD,Abnorml,67000,False,False,False,False,False,True,False,False,False,False,False,True,0,2376,0.12010705921712947,1077,57,87.0,0,1,4.1,0,0,1,1,0,1
60,FV,65.0,8125,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,100.0,4,3,PConc,4,3,0,280,GasA,5,Y,SBrkr,0,1,0,2,0,2,1,4,7,Typ,0,Attchd,Fin,2,3,3,Y,0,0,10,WD,Normal,241000,False,True,False,False,False,False,False,False,False,False,False,True,168,3080,0.19076923076923077,2362,2,2.0,0,1,6.3999999999999995,0,0,1,1,1,1
120,RL,38.0,14963,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,0.0,4,3,PConc,4,3,0,474,GasA,5,Y,SBrkr,0,1,0,1,1,1,1,5,4,Typ,4,Attchd,Fin,2,3,3,Y,120,0,12,WD,Normal,245500,False,True,False,False,False,False,False,False,False,False,False,True,254,3048,0.08607899485397313,2074,12,12.0,0,0,7.1,1,0,1,1,0,1
20,RL,65.0,8767,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,1286,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,6,Typ,4,Attchd,Fin,2,3,3,Y,0,0,7,New,Partial,164990,False,True,False,False,False,False,False,False,False,False,False,True,0,3020,0.14942397627466636,1334,1,1.0,0,0,6.3999999999999995,1,0,1,1,0,1
30,RL,60.0,10200,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,PConc,3,3,0,672,GasA,5,Y,SBrkr,0,0,0,1,0,2,1,3,4,Typ,0,Detchd,Unf,1,3,3,N,168,0,8,WD,Normal,108000,False,False,False,False,False,True,False,False,False,False,False,True,0,1584,0.06588235294117648,672,11,68.0,0,1,5.9,0,0,1,1,0,1
