RemodAge,TotalArea,BsmtExposure,MasVnrArea,GarageType,LotArea,FireplaceQu,Exterior2nd,BsmtQual,TotalFinSF,KitchenQual,Neighborhood,SaleCondition,FullBath,GarageAge,HouseStyle,MSZoning,LandContour,SaleType,GarageFinish,Foundation,GarageCars,WoodDeckSF,OverallScore,LotFrontage,Exterior1st,TotRmsAbvGrd,SalePrice
5,2051,0,89.0,Attchd,7800,0,HdBoard,3,1349,4,Sawyer,Normal,1,42.0,1Story,RL,Lvl,WD,Fin,PConc,1,64,5.6,65.0,HdBoard,5,130000
22,2121,0,0.0,Attchd,7535,0,MetalSd,3,1302,3,NAmes,Normal,1,49.0,1Story,RL,Lvl,WD,Fin,CBlock,1,12,5.6,70.0,MetalSd,5,120000
34,2154,0,285.0,Detchd,1890,0,HdBoard,3,1574,3,BrDale,Normal,1,34.0,2Story,RM,Lvl,WD,Unf,CBlock,1,144,5.699999999999999,21.0,HdBoard,7,113000
3,3237,0,0.0,Attchd,9803,0,VinylSd,4,2168,4,Somerst,Normal,2,3.0,2Story,FV,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,75.0,VinylSd,7,226700
42,2889,0,0.0,Detchd,9170,0,MetalSd,3,2008,3,Edwards,Normal,1,42.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.6,70.0,MetalSd,6,140000
13,3786,0,0.0,Attchd,15602,3,Wd Sdng,3,3048,3,Crawfor,Normal,2,51.0,1Story,RL,Lvl,WD,Fin,CBlock,2,0,7.299999999999999,100.0,BrkFace,6,289000
35,2617,0,0.0,Attchd,2308,2,Brk Cmn,3,2074,3,NPkVill,Normal,2,35.0,2Story,RL,Lvl,WD,Unf,CBlock,2,260,5.699999999999999,24.0,Plywood,6,147000
57,3320,0,360.0,Detchd,7596,0,Wd Sdng,3,1960,3,OldTown,Normal,2,57.0,2Story,RM,Lvl,COD,Unf,CBlock,2,0,5.0,60.0,Wd Sdng,10,124500
12,3159,0,125.0,Attchd,9554,3,VinylSd,4,2291,4,SawyerW,Normal,2,13.0,2Story,RL,Lvl,WD,RFn,PConc,2,182,7.1,80.0,VinylSd,8,215000
0,3112,0,0.0,Attchd,7862,0,VinylSd,4,1245,4,Somerst,Partial,2,0.0,1Story,FV,Lvl,New,Fin,PConc,2,0,5.699999999999999,75.0,VinylSd,4,208300
3,2427,0,0.0,Detchd,9600,4,MetalSd,3,1519,4,OldTown,Normal,2,80.0,2Story,RM,Lvl,WD,Unf,BrkTil,2,0,7.6,60.0,MetalSd,7,161000
50,2352,0,132.0,Attchd,9600,0,MetalSd,3,2032,3,NAmes,Normal,1,50.0,1Story,RL,Lvl,WD,RFn,CBlock,1,224,5.3,80.0,MetalSd,6,124500
9,2659,0,70.0,CarPort,14559,3,Wd Sdng,3,2193,3,NAmes,Normal,1,58.0,1Story,RL,Lvl,WD,Unf,CBlock,1,324,5.6,75.0,Wd Sdng,6,164900
0,3210,0,94.0,Attchd,6792,4,VinylSd,4,1368,4,NridgHt,Partial,2,1.0,1Story,RL,Lvl,New,RFn,PConc,2,132,6.3999999999999995,40.0,VinylSd,6,202665
48,2352,0,0.0,Detchd,9100,0,VinylSd,3,1559,3,NAmes,Normal,1,42.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.0,70.0,VinylSd,5,129900
24,2648,0,0.0,Attchd,9187,0,VinylSd,3,1416,3,Mitchel,Normal,1,24.0,1Story,RL,Bnk,WD,Unf,PConc,2,120,5.699999999999999,71.0,VinylSd,5,134000
57,1757,0,0.0,Detchd,10594,0,Wd Sdng,3,789,3,Crawfor,Normal,1,81.0,1.5Unf,RL,Lvl,WD,Unf,BrkTil,1,0,5.0,55.0,Wd Sdng,5,96500
0,4926,0,305.0,Attchd,12220,4,CmentBd,5,3456,5,NridgHt,Partial,2,0.0,1Story,RL,Lvl,New,Fin,CBlock,3,156,8.5,94.0,CemntBd,9,402861
37,3391,0,333.0,Attchd,10448,3,HdBoard,3,2119,3,NWAmes,Abnorml,2,37.0,SLvl,RL,Lvl,COD,RFn,CBlock,2,0,5.999999999999999,,HdBoard,7,158000
12,4497,0,921.0,Attchd,10208,3,VinylSd,4,2344,4,NoRidge,Normal,2,13.0,2Story,RL,Lvl,WD,RFn,PConc,3,220,6.3999999999999995,79.0,VinylSd,7,265000
9,3136,1,0.0,Attchd,9531,0,VinylSd,4,2502,3,CollgCr,Normal,2,9.0,2Story,RL,Lvl,WD,RFn,PConc,2,0,5.699999999999999,,VinylSd,7,211000
5,3638,0,0.0,Detchd,10918,4,MetalSd,4,2080,4,Crawfor,Normal,1,83.0,2Story,RL,Lvl,WD,Unf,BrkTil,1,0,7.6,53.0,MetalSd,9,234000
8,1294,0,0.0,,10800,0,MetalSd,0,1294,3,OldTown,Normal,2,,2Story,RL,Lvl,WD,,BrkTil,0,220,4.9,60.0,MetalSd,7,106250
50,2824,0,0.0,Attchd,11988,4,VinylSd,3,2021,3,NAmes,Normal,1,50.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.999999999999999,90.0,VinylSd,6,150000
56,3088,0,0.0,Detchd,5000,4,CmentBd,3,2063,3,BrkSide,Normal,2,56.0,1.5Fin,RM,Lvl,WD,Unf,CBlock,2,0,6.299999999999999,50.0,CemntBd,7,159000
0,8698,3,762.0,BuiltIn,40094,4,CmentBd,5,6936,5,Edwards,Partial,3,0.0,2Story,RL,Bnk,New,Fin,PConc,3,208,8.5,130.0,CemntBd,11,184750
10,4611,0,594.0,Attchd,11787,3,VinylSd,4,3117,4,NoRidge,Normal,2,11.0,2Story,RL,Lvl,WD,Fin,PConc,3,239,6.3999999999999995,95.0,VinylSd,8,315750
1,2976,0,0.0,Attchd,7500,3,VinylSd,4,1266,4,Somerst,Normal,2,1.0,1Story,FV,Lvl,WD,Unf,PConc,2,38,6.3999999999999995,62.0,VinylSd,6,176000
7,2108,0,0.0,Attchd,13300,0,Wd Sdng,4,1305,3,NAmes,Normal,1,51.0,1Story,RL,Lvl,WD,Unf,CBlock,1,261,5.6,70.0,Wd Sdng,4,132000
0,5023,2,268.0,Attchd,14948,4,VinylSd,5,4043,5,NridgHt,Partial,2,0.0,2Story,RL,Lvl,New,Fin,PConc,3,126,7.8,67.0,VinylSd,11,446261
5,1133,1,0.0,,9098,0,Wd Sdng,3,953,3,Edwards,Normal,1,,1Story,RL,Lvl,WD,,BrkTil,0,0,4.9,58.0,Wd Sdng,5,86000
32,5034,0,,Attchd,32668,3,Stone,3,3734,3,Crawfor,Alloca,3,32.0,1Story,RL,Lvl,WD,RFn,PConc,2,0,5.1,,Wd Sdng,9,200624
19,3570,2,219.0,Attchd,10200,2,HdBoard,4,2292,4,Timber,Abnorml,2,20.0,SLvl,RL,Lvl,WD,RFn,CBlock,2,224,5.699999999999999,85.0,HdBoard,5,175000
9,2475,1,0.0,Detchd,6155,0,Wd Sdng,2,1362,3,BrkSide,Normal,2,88.0,2Story,RM,Lvl,WD,Fin,BrkTil,2,0,6.6,60.0,Wd Sdng,6,128000
3,1219,0,0.0,Detchd,7200,1,VinylSd,0,827,3,NAmes,Normal,1,43.0,1Story,RL,Lvl,WD,Unf,Slab,1,0,5.6,60.0,VinylSd,5,107500
57,334,0,0.0,,5000,0,VinylSd,0,334,2,BrkSide,Normal,1,,1Story,RL,Low,WD,,Slab,0,0,1.5999999999999999,50.0,VinylSd,2,39300
2,2524,2,0.0,Attchd,9056,4,VinylSd,5,1414,4,Gilbert,Normal,2,2.0,2Story,RL,Lvl,WD,Fin,PConc,2,100,7.1,74.0,VinylSd,6,178000
17,2464,3,0.0,,7000,0,MetalSd,4,2316,3,Edwards,Normal,1,,2Story,RL,Lvl,WD,,CBlock,0,85,5.6,70.0,MetalSd,5,107500
9,3131,2,0.0,Attchd,8924,0,VinylSd,4,1724,4,CollgCr,Normal,2,10.0,2Story,RL,Lvl,WD,Fin,PConc,2,120,6.3999999999999995,57.0,VinylSd,8,188000
36,2304,0,0.0,Detchd,12735,0,MetalSd,3,1464,3,NAmes,Normal,1,28.0,1Story,RL,Lvl,COD,Unf,CBlock,2,216,4.3,,MetalSd,5,111250
38,2546,0,188.0,Attchd,11553,2,Plywood,3,1832,3,Sawyer,Normal,1,38.0,1Story,RL,Lvl,WD,Unf,CBlock,1,466,5.0,,Plywood,7,158000
8,3852,2,479.0,Attchd,11423,3,VinylSd,4,2959,4,CollgCr,Normal,2,9.0,1Story,RL,Lvl,WD,RFn,PConc,2,180,7.1,,VinylSd,6,272000
3,4441,2,584.0,Attchd,14601,4,VinylSd,5,3098,5,Timber,Normal,2,3.0,1Story,RL,Lvl,WD,Fin,PConc,3,270,7.8,85.0,VinylSd,8,315000
7,3902,0,72.0,BuiltIn,11000,3,VinylSd,4,2285,4,NoRidge,Normal,2,7.0,2Story,RL,Lvl,WD,Fin,PConc,3,0,7.1,,VinylSd,8,248000
10,3913,0,0.0,Attchd,10140,3,VinylSd,5,2951,4,NWAmes,Normal,2,11.0,1Story,RL,Lvl,WD,Fin,PConc,2,78,6.3999999999999995,78.0,VinylSd,7,213250
9,1857,2,182.0,Attchd,4058,0,MetalSd,4,1490,3,NAmes,Normal,1,9.0,SFoyer,RH,Lvl,WD,Fin,PConc,1,120,6.3999999999999995,34.0,MetalSd,4,133000
0,2576,2,0.0,Attchd,17104,4,VinylSd,4,2050,4,Gilbert,Partial,2,0.0,2Story,RL,Lvl,New,RFn,PConc,2,100,6.3999999999999995,58.0,VinylSd,7,179665
18,4173,0,178.0,Attchd,13837,0,HdBoard,4,3387,4,NWAmes,Normal,2,18.0,1.5Fin,RL,Lvl,WD,Unf,PConc,3,0,6.3999999999999995,,HdBoard,9,229000
57,3140,0,0.0,Detchd,8737,4,Wd Sdng,4,1935,3,BrkSide,Normal,1,57.0,1.5Fin,RL,Bnk,WD,Unf,BrkTil,2,0,6.299999999999999,70.0,BrkFace,6,210000
37,2160,2,0.0,Detchd,7244,0,VinylSd,4,1387,3,Mitchel,Normal,1,20.0,SFoyer,RL,Lvl,WD,Unf,CBlock,2,104,5.6,54.0,VinylSd,5,129500
13,2370,0,0.0,Detchd,8235,0,MetalSd,3,1650,3,OldTown,Normal,1,45.0,1Story,RM,HLS,WD,RFn,CBlock,2,140,5.6,49.0,MetalSd,4,125000
5,3621,0,0.0,BuiltIn,9375,4,VinylSd,4,2094,4,Somerst,Normal,2,6.0,2Story,FV,Lvl,WD,Fin,PConc,2,182,6.3999999999999995,75.0,VinylSd,8,263000
31,2578,0,0.0,Attchd,4043,0,Plywood,4,1628,3,NPkVill,Abnorml,2,31.0,1Story,RL,Lvl,COD,RFn,CBlock,2,0,5.999999999999999,53.0,Plywood,4,140000
51,2144,0,0.0,Attchd,6000,0,BrkFace,3,1236,3,OldTown,Normal,1,51.0,1Story,RM,Lvl,WD,Fin,CBlock,1,0,5.3,50.0,BrkFace,5,112500
3,4334,2,250.0,Attchd,11146,4,VinylSd,5,1717,4,NridgHt,Normal,2,3.0,1Story,RL,Lvl,WD,RFn,PConc,3,169,7.1,87.0,VinylSd,7,255500
6,1646,0,0.0,Detchd,8777,0,VinylSd,0,1126,4,Edwards,Normal,2,7.0,1Story,RL,Lvl,WD,Fin,CBlock,2,0,4.3,67.0,VinylSd,5,108000
4,3915,0,292.0,BuiltIn,10625,4,VinylSd,4,2912,4,NridgHt,Normal,2,5.0,2Story,RL,Lvl,WD,RFn,PConc,3,320,6.3999999999999995,85.0,VinylSd,8,284000
56,2321,0,0.0,Detchd,6380,4,MetalSd,3,1048,3,BrkSide,Normal,1,84.0,1.5Unf,RM,Lvl,WD,Unf,BrkTil,1,0,5.3,58.0,MetalSd,5,113000
49,2483,0,0.0,Attchd,14850,3,Wd Sdng,3,1987,3,NAmes,Normal,1,49.0,1Story,RL,Lvl,WD,Fin,CBlock,1,268,5.0,69.0,Wd Sdng,6,141000
56,2543,0,0.0,CarPort,11040,0,MetalSd,3,1973,3,IDOTRR,Normal,1,12.0,1.5Fin,C (all),Low,COD,Unf,CBlock,1,0,4.6,60.0,MetalSd,7,108000
11,2581,3,0.0,Attchd,21872,3,HdBoard,4,2050,3,Gilbert,Normal,2,12.0,2Story,RL,HLS,WD,Unf,PConc,2,264,6.3999999999999995,57.0,HdBoard,6,175000
2,3351,3,18.0,Attchd,3196,3,VinylSd,4,1557,4,Blmngtn,Normal,2,3.0,1Story,RL,Lvl,WD,Fin,PConc,2,143,6.3999999999999995,,VinylSd,7,234000
14,3312,0,180.0,Detchd,11341,4,Wd Sdng,4,2694,3,Sawyer,Normal,1,53.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.3,,Wd Sdng,5,121500
31,3196,2,0.0,Attchd,10010,3,HdBoard,4,2583,3,Mitchel,Normal,1,31.0,1Story,RL,Lvl,WD,RFn,CBlock,2,240,5.0,77.0,HdBoard,6,170000
39,1992,0,0.0,,13907,4,Wd Shng,3,1286,3,Edwards,Normal,1,,1Story,RL,Lvl,WD,,CBlock,0,144,5.3,63.0,WdShing,6,108000
58,3233,1,0.0,Detchd,21780,4,Wd Sdng,4,1674,3,Edwards,Normal,2,53.0,1.5Fin,RL,Lvl,WD,Fin,BrkTil,2,72,6.299999999999999,66.0,Wd Sdng,8,185000
6,3980,0,0.0,Attchd,13346,3,HdBoard,4,3023,4,NoRidge,Normal,2,14.0,2Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,,HdBoard,9,268000
60,2669,0,0.0,Detchd,6858,0,Wd Sdng,4,1647,2,SWISU,Normal,1,90.0,2Story,RL,Bnk,WD,Unf,PConc,1,0,5.3999999999999995,66.0,Wd Sdng,6,128000
1,4282,0,245.0,BuiltIn,11198,4,VinylSd,4,2504,5,StoneBr,Normal,2,3.0,2Story,RL,Lvl,WD,Fin,PConc,3,144,7.8,77.0,VinylSd,11,325000
6,3584,0,168.0,Attchd,10171,0,VinylSd,4,1537,4,NridgHt,Normal,2,6.0,1Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,70.0,VinylSd,7,214000
0,4240,3,0.0,BuiltIn,12327,4,Wd Sdng,4,3573,4,SawyerW,Normal,1,26.0,1.5Fin,RL,Low,WD,Fin,CBlock,2,349,8.0,79.0,Wd Sdng,5,316600
27,2486,3,0.0,Detchd,7032,3,MetalSd,4,1886,3,NAmes,Normal,1,27.0,SFoyer,RL,Lvl,WD,Unf,CBlock,2,42,5.0,,MetalSd,4,135960
43,4032,0,108.0,Detchd,13101,0,HdBoard,3,1959,3,NAmes,Normal,2,21.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.0,74.0,HdBoard,10,142600
47,2016,0,207.0,Attchd,7332,0,Wd Shng,3,1278,4,NAmes,Abnorml,1,47.0,1Story,RL,Lvl,WD,Unf,CBlock,1,168,5.999999999999999,60.0,WdShing,4,120000
0,3188,2,0.0,Attchd,13159,0,VinylSd,5,1692,4,Timber,Partial,2,0.0,2Story,RL,HLS,New,RFn,PConc,2,208,6.3999999999999995,83.0,VinylSd,6,224500
7,2214,0,0.0,BuiltIn,9967,3,VinylSd,4,1430,3,Gilbert,Normal,2,7.0,SLvl,RL,Lvl,WD,RFn,PConc,2,100,6.3999999999999995,76.0,VinylSd,8,170000
2,1769,2,82.0,BuiltIn,10500,0,AsphShn,3,1458,3,NAmes,Normal,1,36.0,SLvl,RL,Lvl,WD,Unf,CBlock,1,35,5.6,70.0,MetalSd,5,139000
58,2384,0,0.0,Detchd,8480,0,MetalSd,3,1658,3,NAmes,Abnorml,1,61.0,1.5Fin,RL,Lvl,COD,Unf,CBlock,1,158,5.0,80.0,MetalSd,6,118500
59,2554,0,0.0,Detchd,6292,4,Wd Sdng,3,1477,3,SWISU,Normal,2,81.0,1.5Fin,RL,Lvl,WD,Unf,BrkTil,1,0,7.0,52.0,Wd Sdng,6,145000
40,3048,2,97.0,Attchd,11777,2,VinylSd,3,2199,3,Sawyer,Abnorml,1,40.0,SLvl,RL,Lvl,WD,RFn,CBlock,2,160,5.3,96.0,VinylSd,6,164500
1,2621,0,0.0,Detchd,3604,0,VinylSd,4,1392,4,Somerst,Abnorml,2,1.0,2Story,FV,Lvl,WD,Unf,PConc,2,0,6.3999999999999995,34.0,VinylSd,5,146000
54,3197,0,335.0,Attchd,12150,0,MetalSd,3,1795,3,OldTown,Normal,2,54.0,1.5Fin,RM,Lvl,WD,Unf,BrkTil,1,0,5.0,81.0,MetalSd,7,131500
20,3145,0,85.0,Attchd,14585,4,Wd Sdng,3,2242,4,NAmes,Normal,1,47.0,1Story,RL,Lvl,WD,Unf,CBlock,2,216,5.999999999999999,,Wd Sdng,7,181900
0,5474,0,306.0,Attchd,12704,4,VinylSd,5,2042,5,NridgHt,Partial,2,0.0,1Story,RL,Lvl,New,RFn,PConc,3,0,7.1,98.0,VinylSd,8,253293
17,1632,2,104.0,,11841,0,HdBoard,4,1632,3,Edwards,Normal,1,,SFoyer,RL,Lvl,WD,,CBlock,0,0,5.699999999999999,81.0,HdBoard,5,118500
8,4892,0,0.0,Detchd,13500,4,Wd Sdng,3,2775,4,OldTown,Normal,3,20.0,2.5Unf,RM,Lvl,WD,Unf,BrkTil,2,105,9.7,75.0,Wd Sdng,9,325000
14,2697,0,0.0,Detchd,6120,0,AsbShng,3,1573,4,BrkSide,Normal,1,74.0,1.5Fin,RM,Lvl,WD,Unf,BrkTil,1,0,4.9,51.0,AsbShng,6,133000
0,4776,3,208.0,Attchd,11443,4,VinylSd,5,3488,4,Timber,Partial,2,1.0,1Story,RL,Lvl,New,RFn,PConc,3,326,7.1,88.0,VinylSd,7,369900
8,1929,1,0.0,Detchd,10267,0,Wd Shng,3,1654,2,BrkSide,Normal,1,47.0,1Story,RL,Lvl,WD,Fin,BrkTil,1,0,6.299999999999999,55.0,Stucco,5,130000
27,2228,2,0.0,Detchd,8740,0,HdBoard,3,1532,3,Sawyer,Normal,1,13.0,SFoyer,RL,Lvl,WD,Unf,CBlock,2,0,5.3,74.0,HdBoard,4,137000
6,3362,3,0.0,Attchd,25095,4,Wd Sdng,3,2797,5,ClearCr,Partial,1,41.0,1Story,RL,Low,WD,Unf,CBlock,1,0,5.9,65.0,Wd Sdng,5,143000
48,1985,0,0.0,Detchd,9100,0,VinylSd,3,779,3,BrkSide,Normal,1,20.0,1Story,RM,Lvl,WD,Unf,BrkTil,1,0,5.3,50.0,VinylSd,4,79500
4,2872,0,0.0,Attchd,8320,0,VinylSd,4,2072,4,CollgCr,Normal,2,4.0,2Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,64.0,VinylSd,6,185900
1,4860,3,420.0,BuiltIn,13478,4,CmentBd,5,3634,5,NridgHt,Normal,2,1.0,2Story,RL,Lvl,ConLI,RFn,PConc,3,382,8.5,97.0,CemntBd,10,451950
5,2448,0,0.0,Detchd,6600,0,HdBoard,3,1632,3,Mitchel,Normal,1,23.0,1Story,RL,Lvl,WD,Fin,PConc,2,0,5.9,60.0,HdBoard,4,138000
6,2116,2,170.0,Attchd,4435,0,VinylSd,4,1533,4,CollgCr,Normal,1,6.0,1Story,RM,Lvl,WD,Fin,PConc,2,140,5.699999999999999,,VinylSd,4,140000
33,2128,0,0.0,Detchd,7990,0,HdBoard,4,924,3,CollgCr,Normal,1,27.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.3,88.0,HdBoard,5,110000
0,4398,3,238.0,Attchd,11302,3,Other,4,3248,4,StoneBr,Partial,2,1.0,1Story,RL,Lvl,New,Fin,PConc,3,180,7.1,69.0,VinylSd,7,319000
13,2268,0,0.0,Detchd,3600,0,VinylSd,3,1368,3,OldTown,Normal,1,76.0,2Story,RM,Lvl,WD,Unf,CBlock,1,0,6.299999999999999,60.0,VinylSd,7,114504
0,3308,2,72.0,Attchd,3922,4,VinylSd,5,1402,4,Blmngtn,Partial,0,1.0,1Story,RL,Lvl,New,Fin,PConc,3,120,6.3999999999999995,53.0,VinylSd,7,194201
29,3698,1,459.0,Attchd,12984,3,Plywood,4,3077,4,Crawfor,Normal,2,29.0,1Story,RL,Bnk,WD,Fin,CBlock,2,0,5.3,80.0,Plywood,7,217500
28,2724,0,0.0,Attchd,1950,3,MetalSd,4,2249,3,Blueste,Normal,2,28.0,2Story,RM,Lvl,COD,Fin,CBlock,2,161,5.999999999999999,24.0,MetalSd,6,151000
1,3698,2,280.0,BuiltIn,10927,4,VinylSd,4,2450,5,NridgHt,Normal,2,3.0,2Story,RL,Lvl,WD,Fin,PConc,2,179,7.1,74.0,VinylSd,8,275000
57,2699,0,0.0,Detchd,9000,4,Wd Sdng,3,1375,4,IDOTRR,Normal,1,28.0,1.5Fin,RM,Bnk,WD,Unf,PConc,1,0,5.999999999999999,50.0,Wd Sdng,6,141000
14,3329,1,0.0,Attchd,10041,3,HdBoard,4,2704,4,SawyerW,Abnorml,2,14.0,2Story,RL,Lvl,WD,Fin,PConc,2,120,7.1,80.0,HdBoard,8,220000
5,2280,0,0.0,Detchd,3182,0,MetalSd,4,1200,4,Somerst,Normal,2,6.0,2Story,FV,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,30.0,MetalSd,4,151000
6,3518,1,99.0,Attchd,12803,3,VinylSd,4,2416,4,CollgCr,Normal,2,6.0,1Story,RL,Lvl,WD,RFn,PConc,2,192,6.3999999999999995,88.0,VinylSd,6,221000
19,3240,0,176.0,Attchd,13600,2,HdBoard,3,2440,3,NAmes,Normal,2,44.0,2Story,RL,Lvl,WD,Unf,CBlock,2,0,6.699999999999999,85.0,HdBoard,7,205000
13,2656,0,0.0,Detchd,12464,0,VinylSd,4,1772,4,CollgCr,Normal,1,9.0,1Story,RL,Low,WD,Unf,PConc,2,168,5.0,82.0,VinylSd,6,152000
4,3134,0,0.0,Attchd,7800,0,MetalSd,3,2611,5,Edwards,Normal,3,58.0,2Story,RL,Bnk,WD,Unf,CBlock,1,103,5.9,78.0,MetalSd,8,225000
9,4539,1,0.0,Basment,12168,4,Wd Sdng,4,3622,3,Crawfor,Alloca,2,73.0,2Story,RL,HLS,WD,Unf,PConc,2,0,7.3999999999999995,78.0,BrkFace,10,359100
46,2319,1,192.0,Attchd,7943,0,VinylSd,3,1932,3,Sawyer,Normal,1,46.0,1Story,RL,Lvl,WD,Unf,CBlock,1,64,4.3,61.0,VinylSd,5,118500
9,4329,1,204.0,Attchd,11050,5,VinylSd,5,3057,5,CollgCr,Normal,2,9.0,2Story,RL,Lvl,WD,Fin,PConc,3,253,7.8,,VinylSd,8,313000
29,2628,2,233.0,Attchd,10395,3,HdBoard,4,1637,3,NWAmes,Normal,2,29.0,SLvl,RL,Lvl,WD,Unf,CBlock,2,0,5.999999999999999,,HdBoard,6,148000
8,3702,2,108.0,BuiltIn,11885,3,VinylSd,4,2862,5,CollgCr,Normal,2,8.0,2Story,RL,Lvl,WD,RFn,PConc,2,160,7.1,,VinylSd,7,261500
0,2240,0,0.0,,8402,0,VinylSd,4,1326,3,Mitchel,Partial,1,,1Story,RL,Lvl,New,,PConc,0,0,5.0,70.0,VinylSd,6,147000
38,1260,2,0.0,,1491,0,CmentBd,4,1260,3,MeadowV,Normal,1,,SFoyer,RM,Lvl,WD,,CBlock,0,96,4.6,21.0,CemntBd,3,75500
47,2470,3,156.0,Attchd,8800,0,MetalSd,3,1817,4,NAmes,Abnorml,1,47.0,SFoyer,RL,Lvl,WD,RFn,PConc,2,120,6.299999999999999,80.0,MetalSd,6,137500
3,2685,0,0.0,Attchd,7861,4,VinylSd,4,1966,4,Gilbert,Normal,2,4.0,2Story,RL,Lvl,WD,Fin,PConc,2,100,5.699999999999999,,VinylSd,7,183200
54,2192,0,0.0,Detchd,7227,0,MetalSd,3,832,4,NAmes,Normal,1,46.0,1.5Unf,RL,HLS,WD,Unf,CBlock,2,0,5.999999999999999,59.0,MetalSd,4,105500
0,4424,2,452.0,Attchd,11694,4,CmentBd,5,1876,4,NridgHt,Partial,2,0.0,1Story,RL,Lvl,New,Unf,PConc,3,0,7.8,90.0,CemntBd,9,314813
5,4493,3,226.0,Attchd,12244,4,VinylSd,4,3133,4,Timber,Normal,2,5.0,2Story,RL,Lvl,WD,Fin,PConc,3,168,7.1,85.0,VinylSd,10,305000
58,1728,0,0.0,,8248,0,Stucco,3,905,3,Edwards,Normal,1,,1Story,RL,Lvl,WD,,BrkTil,0,0,2.9999999999999996,45.0,Stucco,5,67000
11,4760,0,0.0,Attchd,10800,3,HdBoard,3,3752,3,NWAmes,Normal,2,34.0,2Story,RL,Lvl,WD,RFn,CBlock,2,38,6.299999999999999,90.0,HdBoard,9,240000
32,2444,0,153.0,Detchd,7064,0,Plywood,3,1540,3,Sawyer,Normal,1,23.0,1Story,RL,Lvl,WD,Unf,CBlock,2,192,5.3,71.0,Plywood,6,135000
7,2708,0,513.0,Detchd,2117,3,MetalSd,4,1932,4,Somerst,Normal,2,7.0,2Story,FV,Lvl,WD,Unf,PConc,2,0,5.699999999999999,,MetalSd,4,168500
34,3006,0,288.0,Attchd,10400,3,VinylSd,3,2037,3,NWAmes,Normal,1,34.0,2Story,RL,Lvl,WD,RFn,CBlock,2,148,5.699999999999999,80.0,VinylSd,8,165150
48,2672,0,261.0,Attchd,10000,0,Wd Sdng,3,1116,3,NAmes,Normal,1,48.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.999999999999999,87.0,Wd Sdng,5,160000
29,2686,0,0.0,Attchd,12342,3,Wd Sdng,3,1422,3,NAmes,Normal,1,47.0,1Story,RL,Lvl,WD,RFn,CBlock,1,0,5.0,,Wd Sdng,6,139900
38,3040,2,164.0,Basment,9600,4,AsbShng,3,2326,3,NAmes,Normal,1,55.0,SLvl,RL,Lvl,WD,RFn,CBlock,1,0,5.999999999999999,80.0,AsbShng,7,153000
38,3624,2,192.0,Attchd,11606,3,Plywood,4,2730,2,NAmes,Family,1,38.0,2Story,RL,HLS,WD,Unf,PConc,2,335,5.0,70.0,Plywood,9,135000
44,3118,3,259.0,Attchd,9020,0,Wd Sdng,3,2310,3,NAmes,Normal,1,44.0,SLvl,RL,Lvl,WD,RFn,CBlock,2,176,5.699999999999999,82.0,Plywood,6,168500
15,2626,0,0.0,Detchd,9000,0,VinylSd,2,1750,5,OldTown,Abnorml,1,69.0,2Story,RM,Lvl,WD,Unf,BrkTil,1,0,5.3,50.0,VinylSd,8,124000
1,3735,1,108.0,Attchd,4590,4,VinylSd,4,1578,4,NridgHt,Normal,2,1.0,1Story,RL,Lvl,WD,RFn,PConc,2,156,7.1,34.0,VinylSd,6,209500
32,3341,0,209.0,Attchd,11900,3,Plywood,3,2233,3,NWAmes,Family,2,32.0,1Story,RL,Lvl,WD,Fin,CBlock,2,192,6.3999999999999995,85.0,Plywood,6,82500
2,2372,0,0.0,Attchd,9250,0,Wd Sdng,3,2004,3,NAmes,Normal,1,53.0,1Story,RL,Lvl,WD,Unf,CBlock,1,390,5.6,80.0,Wd Sdng,6,139400
30,2688,0,0.0,Detchd,6979,0,Plywood,3,2112,3,OldTown,Normal,0,30.0,SFoyer,RL,Lvl,WD,Unf,CBlock,2,264,5.699999999999999,64.0,Plywood,4,144000
12,4835,0,0.0,,10896,0,VinylSd,3,3136,2,SWISU,Abnorml,2,,2.5Fin,RH,Bnk,WD,,CBlock,0,0,6.299999999999999,60.0,VinylSd,14,200000
59,1064,0,0.0,,6120,1,AsbShng,3,800,2,BrkSide,Normal,1,,1Story,RM,Lvl,ConLw,,BrkTil,0,0,2.3,51.0,AsbShng,4,60000
55,2454,0,0.0,BuiltIn,6000,0,Wd Sdng,3,1387,4,OldTown,Normal,2,55.0,1.5Fin,RM,Lvl,WD,Unf,CBlock,1,0,4.7,50.0,Wd Sdng,7,93000
