MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NoBasement,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NoBasement,BsmtFinType2_Rec,BsmtFinType2_Unf
20,RL,90.0,12378,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,5,3,3,1274,0,622,1896,GasA,5,Y,SBrkr,1944,0,0,1944,1,0,2,0,3,1,5,8,Typ,3,5,Attchd,2003.0,Fin,3,708,3,3,Y,208,175,0,0,0,0,0,11,2006,WD,Normal,360000,False,True,False,False,False,False,False,False,False,False,False,True
60,RL,,7685,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,112.0,3,3,PConc,4,3,0,518,0,179,697,GasA,4,Y,SBrkr,697,804,0,1501,0,0,2,1,3,1,4,6,Typ,1,3,Attchd,1993.0,Fin,2,420,3,3,Y,190,63,0,0,0,0,0,5,2006,WD,Normal,165600,False,False,False,False,False,False,False,False,False,False,False,True
20,RL,50.0,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,CBlock,3,3,0,680,0,292,972,GasA,5,Y,SBrkr,972,0,0,972,1,0,1,0,2,1,3,5,Typ,1,4,Detchd,1948.0,Unf,1,240,3,3,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,132000,False,False,False,False,False,False,False,False,False,False,False,True
190,RM,65.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,4,3,1,507,0,286,793,GasA,3,Y,SBrkr,793,325,0,1118,1,0,1,0,3,1,3,5,Typ,1,4,Detchd,1939.0,Unf,2,410,3,3,Y,0,0,0,0,271,0,0,5,2006,WD,Normal,119900,False,False,False,False,True,False,False,False,False,False,False,True
20,RL,150.0,215245,Pave,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,0.0,3,3,CBlock,4,3,3,1236,820,80,2136,GasW,3,Y,SBrkr,2036,0,0,2036,2,0,2,0,3,1,3,8,Typ,2,4,Attchd,1965.0,RFn,2,513,3,3,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,375000,False,False,False,False,False,False,False,False,False,False,True,False
70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,4,0,16,0,712,728,GasA,5,Y,SBrkr,832,809,0,1641,0,1,1,1,3,1,5,6,Typ,1,4,Detchd,1925.0,Unf,2,546,2,3,Y,0,0,234,0,0,0,0,8,2006,WD,Normal,178000,False,False,True,False,False,False,False,False,False,False,False,True
60,RL,71.0,7795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,425,0,291,716,GasA,5,Y,SBrkr,716,716,0,1432,1,0,2,1,3,1,4,6,Typ,1,4,Attchd,2004.0,Fin,2,432,3,3,Y,100,51,0,0,0,0,0,7,2009,WD,Normal,188500,False,True,False,False,False,False,False,False,False,False,False,True
60,RL,94.0,13005,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,278.0,4,3,CBlock,4,3,0,692,0,153,845,GasA,3,Y,SBrkr,1153,1200,0,2353,1,0,2,1,4,1,5,10,Typ,1,3,Attchd,1983.0,RFn,2,484,3,3,Y,288,195,0,0,0,0,0,8,2009,WD,Normal,260000,False,True,False,False,False,False,False,False,False,False,False,True
60,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,0,0,1088,1088,GasA,5,Y,SBrkr,1088,871,0,1959,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2006.0,RFn,3,1025,3,3,Y,208,46,0,0,0,0,0,12,2007,WD,Normal,270000,False,False,False,False,False,True,False,False,False,False,False,True
60,RL,90.0,9900,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,256.0,4,3,PConc,4,3,3,987,0,360,1347,GasA,5,Y,SBrkr,1372,1274,0,2646,1,0,2,1,4,1,4,9,Typ,1,3,Attchd,1993.0,RFn,3,656,3,3,Y,340,60,144,0,0,0,0,4,2009,WD,Normal,260000,False,True,False,False,False,False,False,False,False,False,False,True
80,RL,,14115,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,225.0,3,3,CBlock,4,3,2,1036,0,336,1372,GasA,3,Y,SBrkr,1472,0,0,1472,1,0,2,0,3,1,3,6,Typ,2,3,Attchd,1980.0,Unf,2,588,3,3,Y,233,48,0,0,0,0,0,6,2009,WD,Normal,187500,False,True,False,False,False,False,False,False,False,False,False,True
60,RL,111.0,16259,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,370.0,3,3,PConc,5,4,2,0,0,1249,1249,GasA,5,Y,SBrkr,1249,1347,0,2596,0,0,3,1,4,1,4,9,Typ,0,0,Attchd,2006.0,RFn,3,840,3,3,Y,240,154,0,0,0,0,0,9,2006,New,Partial,342643,False,False,False,False,False,True,False,False,False,False,False,True
60,RL,99.0,12099,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,388.0,4,3,PConc,5,3,2,970,0,166,1136,GasA,5,Y,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,4,10,Typ,1,4,BuiltIn,2004.0,Fin,3,872,3,3,Y,184,154,0,0,0,0,0,6,2007,WD,Normal,354000,False,True,False,False,False,False,False,False,False,False,False,True
60,RL,86.0,10380,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,172.0,4,3,CBlock,3,3,3,28,1474,0,1502,GasA,5,Y,SBrkr,1553,1177,0,2730,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,1987.0,Fin,2,576,3,3,Y,201,96,0,0,0,0,0,8,2007,WD,Normal,301000,False,False,True,False,False,False,False,False,False,False,False,False
20,RM,49.0,5820,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,CBlock,3,3,0,256,0,906,1162,GasA,5,Y,SBrkr,1163,0,0,1163,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1955.0,Unf,1,220,2,3,Y,142,98,0,0,0,0,0,7,2006,WD,Normal,126175,False,False,False,False,False,False,False,False,False,False,False,True
80,RL,96.0,11275,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,300.0,4,4,CBlock,4,3,0,0,0,710,710,GasA,5,Y,SBrkr,1898,1080,0,2978,0,0,2,1,5,1,4,11,Typ,1,4,BuiltIn,1961.0,Fin,2,564,3,3,Y,240,0,0,0,0,0,0,6,2010,WD,Normal,242000,False,False,False,False,False,True,False,False,False,False,False,True
45,RM,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,2,116,0,604,720,GasA,1,N,FuseF,803,0,0,803,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,1941.0,Unf,2,360,3,3,Y,0,0,244,0,0,0,0,12,2007,WD,Normal,87000,True,False,False,False,False,False,False,False,False,False,False,True
120,RL,32.0,10846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,0.0,4,3,PConc,4,3,3,1619,0,100,1719,GasA,5,Y,SBrkr,1719,0,0,1719,2,0,1,1,1,1,4,6,Typ,2,4,Attchd,1993.0,Fin,2,473,3,3,Y,122,30,0,0,0,0,0,5,2008,Con,Normal,324000,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,175.0,3,3,CBlock,3,3,0,565,0,818,1383,GasA,3,Y,SBrkr,1383,0,0,1383,0,0,1,1,3,1,3,7,Typ,0,0,Attchd,1960.0,RFn,1,292,3,3,Y,0,45,0,0,0,0,0,4,2006,WD,Normal,145250,False,False,False,False,True,False,False,False,False,False,False,True
75,RL,,11888,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,0.0,3,3,BrkTil,3,3,0,0,0,844,844,GasA,4,N,FuseA,1445,689,0,2134,0,0,2,0,5,1,4,10,Typ,0,0,Detchd,1930.0,Unf,2,441,3,3,Y,0,60,268,0,0,0,0,7,2009,WD,Normal,214500,False,False,False,False,False,True,False,False,False,False,False,True
70,RM,60.0,6402,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,0.0,3,3,PConc,3,3,1,0,0,596,596,GasA,3,N,SBrkr,596,596,0,1192,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,1920.0,Unf,1,189,2,2,N,0,0,137,0,0,0,0,7,2009,WD,Normal,78000,False,False,False,False,False,True,False,False,False,False,False,True
90,RL,,10624,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,84.0,3,3,CBlock,3,3,0,40,264,1424,1728,GasA,3,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,2,3,10,Typ,0,0,Detchd,2002.0,Unf,1,352,3,3,Y,155,0,0,0,0,0,0,11,2007,WD,Normal,119000,False,True,False,False,False,False,False,False,False,False,True,False
20,RL,70.0,8176,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,0,846,0,210,1056,GasA,2,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1958.0,RFn,1,308,3,3,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,139000,False,False,False,False,True,False,False,False,False,False,False,True
20,RL,85.0,10655,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,296.0,4,3,PConc,4,3,0,1124,479,1603,3206,GasA,5,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,2003.0,RFn,3,880,3,3,Y,0,0,0,0,0,0,0,10,2009,WD,Normal,284000,False,True,False,False,False,False,False,False,False,True,False,False
120,RM,59.0,8198,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,146.0,4,3,PConc,4,3,2,720,0,638,1358,GasA,5,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,Typ,1,4,Attchd,2004.0,RFn,2,484,3,3,Y,192,30,0,0,0,0,0,7,2008,WD,Normal,207000,False,True,False,False,False,False,False,False,False,False,False,True
60,RL,59.0,9042,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,3,828,0,115,943,GasA,4,Y,SBrkr,943,695,0,1638,1,0,2,1,3,1,3,7,Typ,2,3,Attchd,1998.0,Fin,2,472,3,3,Y,100,38,0,0,0,0,0,7,2008,WD,Normal,192000,False,True,False,False,False,False,False,False,False,False,False,True
190,RL,,164660,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,3,3,3,1249,147,103,1499,GasA,5,Y,SBrkr,1619,167,0,1786,2,0,2,0,3,1,3,7,Typ,2,4,Attchd,1965.0,Fin,2,529,3,3,Y,670,0,0,0,0,0,700,8,2008,WD,Normal,228950,False,False,False,False,False,False,True,False,False,False,False,False
20,RL,86.0,14157,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,200.0,4,3,PConc,5,3,3,1249,0,673,1922,GasA,5,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,4,8,Typ,1,4,Attchd,2005.0,Fin,3,676,3,3,Y,178,51,0,0,0,0,0,7,2007,WD,Normal,377426,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,70.0,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,113.0,4,3,PConc,4,3,2,810,0,726,1536,GasA,5,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,1,4,7,Typ,0,0,Attchd,2002.0,RFn,2,532,3,3,Y,192,74,0,0,0,0,0,12,2008,WD,Normal,214000,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,91.0,14145,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,4,3,CBlock,4,3,1,213,0,995,1208,GasA,5,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,4,8,Typ,0,0,Attchd,1984.0,RFn,2,440,3,3,Y,108,45,0,0,0,0,400,5,2006,WD,Normal,202500,False,False,False,False,False,False,False,False,False,False,False,True
20,RL,66.0,12400,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,176.0,3,3,CBlock,3,2,0,585,0,630,1215,GasA,3,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,1958.0,Unf,1,297,3,3,Y,0,0,0,0,234,0,0,6,2009,WD,Normal,155000,False,False,False,False,True,False,False,False,False,False,False,True
60,RL,85.0,14191,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,0,0,967,967,GasA,5,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,4,9,Typ,0,0,Attchd,2002.0,Fin,2,431,3,3,Y,135,0,0,0,0,0,0,4,2010,WD,Normal,202900,False,False,False,False,False,True,False,False,False,False,False,True
20,RH,60.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,0.0,2,2,CBlock,3,2,0,0,0,721,721,GasA,4,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,3,4,Typ,0,0,CarPort,1950.0,Unf,1,294,3,3,N,250,0,24,0,0,0,0,9,2009,WD,Normal,82000,False,False,False,False,False,True,False,False,False,False,False,True
90,RL,,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,340.0,3,3,Slab,0,0,0,0,0,0,0,Wall,2,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,3,6,Typ,0,0,Detchd,1949.0,Unf,2,400,3,3,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,87500,False,False,False,True,False,False,False,False,False,True,False,False
120,RL,63.0,8849,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,616.0,5,3,PConc,5,3,0,28,0,1656,1684,GasA,5,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,5,6,Typ,1,5,Attchd,2005.0,RFn,2,564,3,3,Y,495,72,0,0,0,0,0,7,2008,WD,Normal,266000,False,True,False,False,False,False,False,False,False,False,False,True
160,RM,36.0,2592,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,0.0,3,3,CBlock,4,3,0,129,232,175,536,GasA,3,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,3,4,Typ,0,0,Attchd,1976.0,Unf,1,336,3,3,Y,182,0,0,0,0,0,0,4,2010,WD,Normal,85000,False,False,False,False,True,False,True,False,False,False,False,False
50,RL,65.0,6435,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,0,0,0,972,972,GasA,4,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,2,6,Typ,1,4,Detchd,1939.0,Unf,1,312,3,3,Y,0,0,0,0,0,0,0,10,2006,WD,Normal,140200,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,,12772,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,1,498,0,460,958,GasA,3,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,1960.0,RFn,1,301,3,3,Y,0,0,0,0,0,0,15500,4,2007,WD,Normal,151500,True,False,False,False,False,False,False,False,False,False,False,True
20,RL,,17600,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,30.0,3,3,CBlock,3,3,0,1270,0,208,1478,GasA,5,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,3,6,Typ,2,4,Attchd,1960.0,Unf,2,498,3,3,Y,0,40,0,0,0,0,0,12,2009,WD,Normal,157500,True,False,False,False,False,False,False,False,False,False,False,True
160,RL,36.0,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,106.0,4,3,PConc,4,3,0,573,0,191,764,GasA,5,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,4,6,Typ,0,0,BuiltIn,2003.0,RFn,2,474,3,3,Y,0,27,0,0,0,0,0,10,2008,WD,Normal,154000,False,True,False,False,False,False,False,False,False,False,False,True
60,RL,56.0,20431,Pave,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,870.0,5,3,PConc,5,3,0,1410,0,438,1848,GasA,5,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,5,10,Typ,2,5,Attchd,2006.0,Fin,3,706,3,3,Y,0,0,0,0,0,0,0,4,2006,New,Partial,437154,False,True,False,False,False,False,False,False,False,False,False,True
120,RL,68.0,7820,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,362.0,5,3,PConc,5,3,0,0,0,1869,1869,GasA,5,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,5,6,Typ,1,4,Attchd,2007.0,RFn,2,617,3,3,Y,210,54,0,0,0,0,0,12,2007,New,Partial,318061,False,False,False,False,False,True,False,False,False,False,False,True
120,RL,,5271,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,PConc,4,3,3,1082,0,371,1453,GasA,4,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,4,6,Typ,1,3,Attchd,1986.0,RFn,2,445,3,3,Y,0,80,0,0,184,0,0,12,2006,WD,Abnorml,190000,False,True,False,False,False,False,False,False,False,False,False,True
50,RL,60.0,9084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,2,1,236,380,0,616,GasA,3,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,3,5,Typ,0,0,Detchd,1941.0,Unf,1,200,3,2,Y,48,0,0,0,0,0,0,3,2008,ConLw,Normal,95000,False,False,True,False,False,False,False,False,False,False,True,False
30,RM,60.0,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,BrkTil,3,3,0,0,0,624,624,GasA,4,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,2005.0,Unf,2,484,3,3,Y,106,0,0,0,0,0,0,5,2010,WD,Normal,105900,False,False,False,False,False,True,False,False,False,False,False,True
50,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,0.0,3,3,CBlock,3,3,0,388,0,552,940,GasA,5,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,3,6,Typ,2,4,Attchd,1940.0,Unf,1,240,3,3,Y,0,0,108,0,0,0,0,6,2006,WD,Normal,140000,False,False,True,False,False,False,False,False,False,False,False,True
20,RL,105.0,11249,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,0.0,4,4,PConc,4,4,0,334,544,322,1200,GasA,5,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,1995.0,RFn,2,521,3,3,Y,0,26,0,0,0,0,0,8,2007,WD,Normal,177500,False,False,False,False,False,False,True,False,False,False,False,False
20,RL,,9248,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,106.0,3,3,PConc,4,3,0,560,0,598,1158,GasA,4,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,1992.0,RFn,2,400,3,3,Y,120,26,0,0,0,0,0,7,2009,WD,Normal,173000,False,True,False,False,False,False,False,False,False,False,False,True
120,RM,44.0,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,0.0,3,3,PConc,4,3,0,874,0,268,1142,GasA,3,Y,SBrkr,1142,0,0,1142,1,0,1,1,3,1,3,6,Typ,1,1,Attchd,1976.0,Fin,2,528,3,3,Y,536,90,0,0,0,0,0,8,2007,WD,Normal,134000,False,False,False,False,False,False,False,False,False,False,False,True
80,RL,92.0,6930,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,120.0,3,3,CBlock,3,3,2,300,294,468,1062,GasA,5,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,4,6,Min2,0,0,BuiltIn,1958.0,Unf,1,288,3,3,Y,168,0,294,0,0,0,0,7,2006,WD,Abnorml,130000,True,False,False,False,False,False,False,False,False,False,True,False
60,RL,78.0,12011,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,530.0,4,3,PConc,4,3,2,956,0,130,1086,GasA,5,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,1,4,7,Typ,1,3,Attchd,1998.0,RFn,2,592,3,3,Y,208,75,0,0,374,0,0,6,2006,WD,Normal,280000,False,True,False,False,False,False,False,False,False,False,False,True
85,RL,,7540,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,4,3,2,773,0,115,888,GasA,5,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,3,5,Typ,1,3,Attchd,1978.0,RFn,2,470,3,3,Y,0,0,0,0,192,0,0,6,2007,WD,Normal,156000,False,True,False,False,False,False,False,False,False,False,False,True
50,RL,,9144,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,399,0,484,883,GasA,4,Y,SBrkr,988,517,0,1505,1,0,1,0,3,1,3,8,Typ,0,0,Detchd,1940.0,Unf,1,240,3,3,N,0,0,0,0,0,0,0,7,2008,WD,Normal,145000,False,False,False,False,True,False,False,False,False,False,False,True
